Year	Collection_Year	Quarter	Plot	Trap	Deciduous	Flag_Deciduous	Pine	Flag_Pine	Rhododendron	Flag_Rhododendron	Other	Flag_Other	Twigs_25	Flag_Twigs_25	Twigs_25_10	Flag_Twigs_25_10	Lvs_Non_Rhodo	Flag_Lvs_Non_Rhodo	Total_Leaves	Flag_Total_Leaves	Total_Lvs_Other	Flag_Total_Lvs_Other	Comments  
2010	17	1	527	C	15.40		0.00		0.00		12.87		20.78		0.00		NaN		15.40		28.27		
2010	17	1	527	D	9.14		0.00		0.00		7.11		0.34		0.00		NaN		9.14		16.25		
2010	17	1	527	E	14.78		0.00		0.00		9.32		0.14		0.00		NaN		14.78		24.10		
2010	17	1	527	F	13.91		0.00		0.00		12.08		0.69		0.00		NaN		13.91		25.99		
2010	17	1	527	G	14.00		0.00		0.00		8.02		2.17		0.00		NaN		14.00		22.02		
2010	17	1	527	H	15.62		0.00		0.00		10.77		8.23		0.00		NaN		15.62		26.39		
2010	17	1	527	I	26.08		0.00		0.00		11.64		2.19		0.00		NaN		26.08		37.72		
2010	17	1	527	J	21.71		0.00		0.00		12.12		3.42		0.00		NaN		21.71		33.83		
2010	17	2	118	A	48.99		5.27		0.00		49.72		5.22		0.00		NaN		54.26		103.98		
2010	17	2	118	B	26.94		7.08		0.00		18.33		5.70		0.00		NaN		34.02		52.35		
2010	17	2	118	C	25.91		0.23		0.00		22.60		0.91		0.00		NaN		26.14		48.74		
2010	17	2	118	D	19.80		0.39		0.00		5.22		0.00		0.00		NaN		20.19		25.41		
2010	17	2	118	E	61.93		0.15		0.00		37.88		5.03		0.00		NaN		62.08		99.96		
2010	17	2	118	F	50.95		9.10		0.00		41.89		17.00		0.00		NaN		60.05		101.94		
2010	17	2	118	G	31.36		2.45		0.00		8.91		1.20		0.00		NaN		33.81		42.72		
2010	17	2	118	H	64.40		1.12		0.00		11.71		0.00		0.00		NaN		65.52		77.23		
2010	17	2	118	I	37.11		7.07		0.00		30.60		6.14		0.00		NaN		44.18		74.78		
2010	17	2	118	J	61.42		4.08		0.00		19.05		0.39		0.00		NaN		65.50		84.55		
2010	17	2	218	A	10.17		0.00		0.00		16.29		0.00		0.00		NaN		10.17		26.46		
2010	17	2	218	B	11.63		0.00		0.00		33.63		0.00		0.00		NaN		11.63		45.26		
2010	17	2	218	C	8.50		0.00		0.00		21.36		0.00		0.00		NaN		8.50		29.86		
2010	17	2	218	D	10.91		0.00		0.00		7.18		0.00		0.00		NaN		10.91		18.09		
2010	17	2	218	E	20.30		0.00		0.00		39.95		0.00		0.00		NaN		20.30		60.25		
2010	17	2	218	F	19.57		0.00		0.00		0.70		0.00		0.00		NaN		19.57		20.27		
2010	17	2	218	G	9.89		1.08		0.00		5.78		0.00		0.00		NaN		10.97		16.75		
2010	17	2	218	H	7.06		0.00		0.00		49.23		0.00		107.44		NaN		7.06		56.29		
2010	17	2	218	I	12.67		0.00		0.00		18.16		0.00		0.00		NaN		12.67		30.83		
2010	17	2	218	J	8.08		0.00		0.00		8.10		0.00		0.00		NaN		8.08		16.18		
2010	17	2	318	A	8.52		0.00		9.01		11.41		8.79		0.00		NaN		17.53		28.94		
2010	17	2	318	B	6.07		0.00		10.25		6.60		0.53		0.00		NaN		16.32		22.92		
2010	17	2	318	C	9.82		0.00		34.68		10.00		1.30		0.00		NaN		44.50		54.50		
2010	17	2	318	D	9.00		0.00		12.79		36.31		77.38		0.00		NaN		21.79		58.10		
2010	17	2	318	E	8.03		0.00		20.88		31.72		1.45		0.00		NaN		28.91		60.63		
2010	17	2	318	F	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		0.00		sampling mix up, no sample
2010	17	2	318	G	12.22		0.00		21.07		11.71		0.60		0.00		NaN		33.29		45.00		
2010	17	2	318	H	10.64		0.00		21.45		6.20		NaN		0.00		NaN		32.09		38.29		
2010	17	2	318	I	5.20		0.00		33.55		20.14		0.43		0.00		NaN		38.75		58.89		
2010	17	2	318	J	8.76		0.00		34.20		15.17		0.11		0.00		NaN		42.96		58.13		
2010	17	2	427	A	NaN		NaN		NaN		NaN		NaN		NaN		NaN		0.00		0.00		sampling mix up, no sample
2010	17	2	427	B	5.52		0.00		14.62		20.93		5.64		0.00		NaN		20.14		41.07		
2010	17	2	427	C	24.13		0.00		29.31		15.15		3.92		0.00		NaN		53.44		68.59		
2010	17	2	427	D	7.72		0.00		7.55		23.62		2.48		0.00		NaN		15.27		38.89		
2010	17	2	427	E	10.77		0.00		25.03		13.21		8.39		0.00		NaN		35.80		49.01		
2010	17	2	427	F	9.42		0.00		9.26		16.06		5.79		0.00		NaN		18.68		34.74		
2010	17	2	427	G	10.92		0.00		39.37		56.22		14.56		0.00		NaN		50.29		106.51		
2010	17	2	427	H	23.33		0.00		1.90		22.67		6.02		0.00		NaN		25.23		47.90		
2010	17	2	427	I	6.29		0.00		1.18		21.52		1.02		0.00		NaN		7.47		28.99		
2010	17	2	427	J	3.09		0.00		22.61		7.44		1.09		0.00		NaN		25.70		33.14		
2010	17	2	527	A	26.66		0.00		0.00		0.22		3.50		0.00		NaN		26.66		26.88		
2010	17	2	527	B	30.08		0.00		6.82		1.20		3.54		0.00		NaN		36.90		38.10		
2010	17	2	527	C	60.42		0.00		0.00		3.25		1.11		0.00		NaN		60.42		63.67		
2010	17	2	527	D	37.25		0.00		0.00		1.44		0.51		0.00		NaN		37.25		38.69		
2010	17	2	527	E	43.20		0.00		0.00		6.88		3.14		0.00		NaN		43.20		50.08		
2010	17	2	527	F	51.24		0.00		0.00		6.54		6.94		0.00		NaN		51.24		57.78		
2010	17	2	527	G	42.07		0.00		0.00		6.33		19.62		0.00		NaN		42.07		48.40		
2010	17	2	527	H	38.92		0.00		0.00		4.22		1.15		0.00		NaN		38.92		43.14		
2010	17	2	527	I	29.95		0.00		0.00		4.19		7.91		0.00		NaN		29.95		34.14		
2010	17	2	527	J	26.55		0.00		0.00		6.42		2.34		0.00		NaN		26.55		32.97		
2010	17	3	118	A	87.74		151.16		0.00		56.45		35.27		0.00		NaN		238.90		295.35		
2010	17	3	118	B	120.39		69.06		0.00		31.82		70.28		0.00		NaN		189.45		221.27		
2010	17	3	118	C	79.69		16.54		0.00		23.94		5.19		0.00		NaN		96.23		120.17		
2010	17	3	118	D	185.87		36.54		0.00		13.82		10.40		0.00		NaN		222.41		236.23		
2010	17	3	118	E	247.60		25.40		0.00		53.76		10.03		0.00		NaN		273.00		326.76		
2010	17	3	118	F	166.99		64.27		0.00		95.29		52.27		0.00		NaN		231.26		326.55		
2010	17	3	118	G	261.48		57.71		0.00		26.96		9.11		0.00		NaN		319.19		346.15		
2010	17	3	118	H	174.22		70.16		0.00		42.11		13.51		0.00		NaN		244.38		286.49		
2010	17	3	118	I	131.49		227.32		0.00		29.68		42.93		0.00		NaN		358.81		388.49		
2010	17	3	118	J	130.23		172.02		0.00		40.06		2.21		0.00		NaN		302.25		342.31		
2010	17	3	218	A	210.72		0.04		0.00		24.14		16.57		0.00		NaN		210.76		234.90		
2010	17	3	218	B	203.97		0.00		0.00		24.63		4.84		0.00		NaN		203.97		228.60		
2010	17	3	218	C	225.34		0.00		0.00		30.47		12.34		0.00		NaN		225.34		255.81		
2010	17	3	218	D	213.32		0.00		0.00		4.06		14.95		0.00		NaN		213.32		217.38		
2010	17	3	218	E	263.19		0.00		0.00		32.74		17.85		0.00		NaN		263.19		295.93		
2010	17	3	218	F	235.73		0.00		0.00		6.35		7.98		0.00		NaN		235.73		242.08		
2010	17	3	218	G	242.66		5.53		0.00		16.06		14.15		0.00		NaN		248.19		264.25		
2010	17	3	218	H	296.82		0.12		0.00		60.28		9.56		0.00		NaN		296.94		357.22		
2010	17	3	218	I	294.93		0.13		0.00		22.83		38.47		0.00		NaN		295.06		317.89		
2010	17	3	218	J	267.62		0.00		0.00		20.23		332.68		0.00		NaN		267.62		287.85		
2010	17	3	318	A	279.27		0.00		33.83		8.98		20.66		0.00		NaN		313.10		322.08		
2010	17	3	318	B	215.80		0.00		20.31		8.07		33.28		0.00		NaN		236.11		244.18		
2010	17	3	318	C	284.97		0.00		31.71		10.41		16.85		0.00		NaN		316.68		327.09		
2010	17	3	318	D	258.06		0.03		36.63		73.77		6.89		0.00		NaN		294.72		368.49		
2010	17	3	318	E	217.78		0.00		58.06		6.70		20.21		0.00		NaN		275.84		282.54		
2010	17	3	318	F	249.02		0.00		86.51		3.79		7.30		0.00		NaN		335.53		339.32		
2010	17	3	318	G	265.85		0.00		37.82		32.32		17.32		67.86		NaN		303.67		335.99		
2010	17	3	318	H	271.50		0.05		25.22		9.25		5.26		0.00		NaN		296.77		306.02		
2010	17	3	318	I	285.34		0.00		21.96		9.82		52.26		0.00		NaN		307.30		317.12		
2010	17	3	318	J	239.47		0.00		54.19		8.79		16.64		0.00		NaN		293.66		302.45		
2010	17	3	427	A	260.27		0.00		38.78		17.44		31.96		0.00		NaN		299.05		316.49		
2010	17	3	427	B	233.41		0.00		24.20		15.71		135.66		0.00		NaN		257.61		273.32		
2010	17	3	427	C	254.77		0.00		58.52		13.34		4.53		0.00		NaN		313.29		326.63		
2010	17	3	427	D	225.18		0.00		19.58		29.10		25.89		0.00		NaN		244.76		273.86		
2010	17	3	427	E	322.15		0.00		37.43		11.83		5.84		0.00		NaN		359.58		371.41		
2010	17	3	427	F	300.66		0.00		28.42		19.92		9.11		0.00		NaN		329.08		349.00		
2010	17	3	427	G	255.19		0.00		68.10		28.68		18.17		0.00		NaN		323.29		351.97		
2010	17	3	427	H	290.53		0.00		3.79		25.71		17.63		0.00		NaN		294.32		320.03		
2010	17	3	427	I	227.34		0.00		12.44		11.82		19.53		0.00		NaN		239.78		251.60		
2010	17	3	427	J	250.40		0.00		20.84		99.23		2.08		0.00		NaN		271.24		370.47		
2010	17	3	527	A	14.98		0.00		0.00		2.53		2.97		0.00		NaN		14.98		17.51		
2010	17	3	527	B	93.40		0.00		0.00		3.61		19.07		0.00		NaN		93.40		97.01		
2010	17	3	527	C	69.03		0.00		0.00		4.82		56.49		0.00		NaN		69.03		73.85		
2010	17	3	527	D	144.68		0.00		0.00		16.73		13.46		0.00		NaN		144.68		161.41		
2010	17	3	527	E	92.45		0.00		0.00		10.91		16.92		0.00		NaN		92.45		103.36		
2010	17	3	527	F	51.41		0.00		0.00		6.37		11.77		0.00		NaN		51.41		57.78		
2010	17	3	527	G	6.77		0.00		0.00		6.40		15.53		0.00		NaN		6.77		13.17		
2010	17	3	527	H	198.80		0.00		0.00		2.45		24.25		0.00		NaN		198.80		201.25		
2010	17	3	527	I	81.76		0.00		0.00		8.83		33.56		0.00		NaN		81.76		90.59		
2010	17	3	527	J	45.72		0.00		0.00		3.19		87.25		0.00		NaN		45.72		48.91		
2011	17	4	118	A	0.27		3.42		0.00		14.24		3.98		0.00		NaN		3.69		17.93		
2011	17	4	118	B	0.35		3.04		0.00		16.25		61.93		0.00		NaN		3.39		19.64		
2011	17	4	118	C	2.43		1.79		0.00		4.76		1.37		0.00		NaN		4.22		8.98		
2011	17	4	118	D	1.38		1.58		0.00		2.73		1.37		0.00		NaN		2.96		5.69		
2011	17	4	118	E	14.42		1.44		0.00		6.95		21.22		0.00		NaN		15.86		22.81		
2011	17	4	118	F	1.07		2.41		0.00		7.89		10.25		0.00		NaN		3.48		11.37		
2011	17	4	118	G	1.35		2.43		0.00		9.81		5.18		0.00		NaN		3.78		13.59		
2011	17	4	118	H	0.64		2.56		0.00		9.67		31.24		0.00		NaN		3.20		12.87		
2011	17	4	118	I	0.68		3.16		0.00		14.56		1.64		0.00		NaN		3.84		18.40		
2011	17	4	118	J	2.48		3.72		0.00		14.56		1.64		0.00		NaN		6.20		20.76		
2011	17	4	218	A	0.13		0.00		0.00		2.63		9.20		0.00		NaN		0.13		2.76		
2011	17	4	218	B	0.00		0.00		0.00		2.49		10.91		0.00		NaN		0.00		2.49		
2011	17	4	218	C	2.60		0.00		0.00		5.48		14.48		0.00		NaN		2.60		8.08		
2011	17	4	218	D	1.13		0.00		0.00		1.28		2.52		0.00		NaN		1.13		2.41		
2011	17	4	218	E	0.38		0.00		0.00		6.14		38.17		0.00		NaN		0.38		6.52		
2011	17	4	218	F	0.90		0.00		0.00		3.15		6.73		0.00		NaN		0.90		4.05		
2011	17	4	218	G	1.12		0.04		0.00		3.87		4.59		0.00		NaN		1.16		5.03		
2011	17	4	218	H	0.32		0.02		0.00		3.23		4.59		0.00		NaN		0.34		3.57		
2011	17	4	218	I	0.38		0.00		0.51		9.02		11.03		0.00		NaN		0.89		9.91		
2011	17	4	218	J	0.12		0.00		0.00		1.56		2.16		0.00		NaN		0.12		1.68		
2011	17	4	318	A	0.66		0.00		3.73		3.02		80.22		0.00		NaN		4.39		7.41		
2011	17	4	318	B	0.00		0.00		0.92		3.21		7.00		0.00		NaN		0.92		4.13		
2011	17	4	318	C	0.74		0.00		4.13		6.79		5.40		0.00		NaN		4.87		11.66		
2011	17	4	318	D	1.75		0.00		1.53		11.80		21.97		0.00		NaN		3.28		15.08		
2011	17	4	318	E	0.00		0.00		0.33		5.33		3.52		0.00		NaN		0.33		5.66		
2011	17	4	318	F	0.00		0.00		3.16		6.28		4.34		0.00		NaN		3.16		9.44		
2011	17	4	318	G	0.07		0.00		3.34		4.36		3.51		0.00		NaN		3.41		7.77		
2011	17	4	318	H	0.19		0.00		1.03		4.56		6.69		0.00		NaN		1.22		5.78		
2011	17	4	318	I	0.12		0.00		0.00		9.83		3.32		0.00		NaN		0.12		9.95		
2011	17	4	318	J	0.41		0.00		3.95		8.51		18.22		0.00		NaN		4.36		12.87		
2011	17	4	427	A	0.12		0.00		0.66		3.91		2.66		0.00		NaN		0.78		4.69		
2011	17	4	427	B	0.62		0.00		0.29		4.87		6.89		0.00		NaN		0.91		5.78		
2011	17	4	427	C	0.00		0.00		3.65		9.07		12.42		0.00		NaN		3.65		12.72		
2011	17	4	427	D	0.00		0.00		0.47		6.50		7.86		0.00		NaN		0.47		6.97		
2011	17	4	427	E	1.16		0.00		1.35		6.64		9.31		0.00		NaN		2.51		9.15		
2011	17	4	427	F	0.00		0.00		0.91		6.81		11.40		85.39		NaN		0.91		7.72		
2011	17	4	427	G	0.13		0.00		0.12		14.27		0.00		0.00		NaN		0.25		14.52		
2011	17	4	427	H	0.00		0.00		0.47		4.60		6.39		0.00		NaN		0.47		5.07		
2011	17	4	427	I	0.14		0.00		0.00		2.21		2.25		0.00		NaN		0.14		2.35		
2011	17	4	427	J	0.00		0.00		0.84		4.21		0.26		0.00		NaN		0.84		5.05		
2011	17	4	527	A	0.37		0.00		0.00		3.95		4.61		0.00		NaN		0.37		4.32		
2011	17	4	527	B	0.00		0.00		0.21		2.59		5.98		0.00		NaN		0.21		2.80		
2011	17	4	527	C	0.00		0.00		0.00		8.86		4.51		0.00		NaN		0.00		8.86		
2011	17	4	527	D	0.00		0.00		0.00		3.64		0.61		0.00		NaN		0.00		3.64		
2011	17	4	527	E	0.00		0.00		0.00		4.21		3.83		0.00		NaN		0.00		4.21		
2011	17	4	527	F	0.08		0.00		0.55		6.52		18.78		0.00		NaN		0.63		7.15		
2011	17	4	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		no sample, screen was off
2011	17	4	527	H	0.00		0.00		0.00		3.55		1.14		0.00		NaN		0.00		3.55		
2011	17	4	527	I	0.00		0.00		0.50		2.58		9.79		0.00		NaN		0.50		3.08		
2011	17	4	527	J	0.00		0.00		0.00		4.62		2.29		0.00		NaN		0.00		4.62		
2011	18	1	118	A	4.71		6.13		0.00		0.08		0.10		0.00		NaN		10.84		10.92		HAIL STORM 5/30/2011
2011	18	1	118	B	2.95		8.04		0.00		0.05		0.00		0.00		NaN		10.99		11.04		HAIL STORM 5/30/2011
2011	18	1	118	C	4.70		0.12		0.00		0.00		0.21		0.00		NaN		4.82		4.82		HAIL STORM 5/30/2011
2011	18	1	118	D	5.01		0.16		0.00		0.00		0.00		0.00		NaN		5.17		5.17		HAIL STORM 5/30/2011
2011	18	1	118	E	4.51		0.17		0.00		0.00		0.00		0.00		NaN		4.68		4.68		HAIL STORM 5/30/2011
2011	18	1	118	F	7.01		2.54		0.00		0.06		0.00		0.00		NaN		9.55		9.61		HAIL STORM 5/30/2011
2011	18	1	118	G	4.21		0.50		0.00		0.04		0.00		0.00		NaN		4.71		4.75		HAIL STORM 5/30/2011
2011	18	1	118	H	3.82		3.55		0.00		0.17		0.00		0.00		NaN		7.37		7.54		HAIL STORM 5/30/2011
2011	18	1	118	I	2.07		6.74		0.00		0.00		0.00		0.00		NaN		8.81		8.81		HAIL STORM 5/30/2011
2011	18	1	118	J	4.17		2.87		0.00		0.02		0.60		0.00		NaN		7.04		7.06		HAIL STORM 5/30/2011
2011	18	1	218	A	2.56		0.00		0.00		0.10		0.00		0.00		NaN		2.56		2.66		HAIL STORM 5/30/2011
2011	18	1	218	B	4.50		0.00		0.00		0.04		0.00		0.00		NaN		4.50		4.54		HAIL STORM 5/30/2011
2011	18	1	218	C	9.08		0.00		0.00		0.00		0.52		0.00		NaN		9.08		9.08		HAIL STORM 5/30/2011
2011	18	1	218	D	10.24		0.00		0.00		0.44		0.00		0.00		NaN		10.24		10.68		HAIL STORM 5/30/2011
2011	18	1	218	E	8.35		0.00		0.00		0.45		0.00		0.00		NaN		8.35		8.80		HAIL STORM 5/30/2011
2011	18	1	218	F	13.24		0.00		0.00		1.74		0.94		0.00		NaN		13.24		14.98		HAIL STORM 5/30/2011
2011	18	1	218	G	11.23		1.13		0.00		1.69		0.54		0.00		NaN		12.36		14.05		HAIL STORM 5/30/2011
2011	18	1	218	H	9.75		0.01		0.00		0.22		0.00		0.00		NaN		9.76		9.98		HAIL STORM 5/30/2011
2011	18	1	218	I	8.86		0.00		0.00		0.00		0.00		0.00		NaN		8.86		8.86		HAIL STORM 5/30/2011
2011	18	1	218	J	4.77		0.00		0.00		0.00		0.00		0.00		NaN		4.77		4.77		HAIL STORM 5/30/2011
2011	18	1	318	A	11.80		0.00		3.13		0.30		0.00		0.00		NaN		14.93		15.23		HAIL STORM 5/30/2011
2011	18	1	318	B	10.21		0.00		3.82		0.00		0.00		0.00		NaN		14.03		14.03		HAIL STORM 5/30/2011
2011	18	1	318	C	6.94		0.00		3.96		0.13		0.00		0.00		NaN		10.90		11.03		HAIL STORM 5/30/2011
2011	18	1	318	D	5.00		0.00		11.55		0.83		0.18		0.00		NaN		16.55		17.38		HAIL STORM 5/30/2011
2011	18	1	318	E	4.63		0.00		1.51		0.15		0.00		0.00		NaN		6.14		6.29		HAIL STORM 5/30/2011
2011	18	1	318	F	17.85		0.00		6.13		2.40		0.00		0.00		NaN		23.98		26.38		HAIL STORM 5/30/2011
2011	18	1	318	G	16.00		0.00		1.31		0.70		0.90		0.00		NaN		17.31		18.01		HAIL STORM 5/30/2011
2011	18	1	318	H	13.82		0.00		4.75		0.28		0.51		0.00		NaN		18.57		18.85		HAIL STORM 5/30/2011
2011	18	1	318	I	7.83		0.00		2.99		0.20		0.13		0.00		NaN		10.82		11.02		HAIL STORM 5/30/2011
2011	18	1	318	J	14.72		0.00		3.33		0.26		0.24		0.00		NaN		18.05		18.31		HAIL STORM 5/30/2011
2011	18	1	427	A	16.12		0.00		1.86		0.18		0.00		0.00		NaN		17.98		18.16		HAIL STORM 5/30/2011
2011	18	1	427	B	12.91		0.00		0.80		0.14		0.08		0.00		NaN		13.71		13.85		HAIL STORM 5/30/2011
2011	18	1	427	C	12.08		0.00		0.19		0.07		0.07		0.00		NaN		12.27		12.34		HAIL STORM 5/30/2011
2011	18	1	427	D	12.98		0.00		0.31		0.13		0.19		0.00		NaN		13.29		13.42		HAIL STORM 5/30/2011
2011	18	1	427	E	13.30		0.00		3.55		0.14		0.00		0.00		NaN		16.85		16.99		HAIL STORM 5/30/2011
2011	18	1	427	F	19.19		0.00		3.18		0.00		0.00		0.00		NaN		22.37		22.37		HAIL STORM 5/30/2011
2011	18	1	427	G	12.21		0.00		1.61		0.35		0.00		0.00		NaN		13.82		14.17		HAIL STORM 5/30/2011
2011	18	1	427	H	21.89		0.00		0.00		0.27		0.27		0.00		NaN		21.89		22.16		HAIL STORM 5/30/2011
2011	18	1	427	I	11.78		0.00		1.09		1.59		0.41		0.00		NaN		12.87		14.46		HAIL STORM 5/30/2011
2011	18	1	427	J	16.37		0.00		1.64		0.72		0.00		0.00		NaN		18.01		18.73		HAIL STORM 5/30/2011
2011	18	1	527	A	32.92		0.00		0.00		0.55		0.29		0.00		NaN		32.92		33.47		HAIL STORM 5/30/2011
2011	18	1	527	B	39.47		0.00		0.00		2.37		1.34		0.00		NaN		39.47		41.84		HAIL STORM 5/30/2011
2011	18	1	527	C	30.36		0.00		0.00		1.51		0.06		0.00		NaN		30.36		31.87		HAIL STORM 5/30/2011
2011	18	1	527	D	32.39		0.00		0.00		3.98		0.00		0.00		NaN		32.39		36.37		HAIL STORM 5/30/2011
2011	18	1	527	E	25.59		0.00		0.00		3.71		0.00		0.00		NaN		25.59		29.30		HAIL STORM 5/30/2011
2011	18	1	527	F	24.30		0.00		0.00		0.84		0.33		0.00		NaN		24.30		25.14		HAIL STORM 5/30/2011
2011	18	1	527	H	33.14		0.00		0.00		0.08		0.17		0.00		NaN		33.14		33.22		HAIL STORM 5/30/2011
2011	18	1	527	I	27.70		0.00		0.00		2.39		1.10		0.00		NaN		27.70		30.09		HAIL STORM 5/30/2011
2011	18	1	527	J	38.16		0.00		0.00		4.19		0.17		0.00		NaN		38.16		42.35		HAIL STORM 5/30/2011
2011	18	1	118	A	19.10		29.54		0.00		74.22		15.36		0.00		NaN		48.64		122.86		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	B	16.15		25.25		0.00		90.09		20.82		0.00		NaN		41.40		131.49		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	C	44.43		4.07		0.00		27.80		22.48		0.00		NaN		48.50		76.30		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	D	15.56		3.86		0.00		19.23		18.94		0.00		NaN		19.42		38.65		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	E	68.21		1.61		0.00		13.80		21.06		0.00		NaN		69.82		83.62		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	F	42.36		13.61		0.00		41.46		20.88		0.00		NaN		55.97		97.43		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	G	13.27		10.25		0.00		22.03		11.85		0.00		NaN		23.52		45.55		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	H	25.70		8.43		0.00		38.24		27.67		0.00		NaN		34.13		72.37		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	I	15.57		26.44		0.00		88.25		40.36		0.00		NaN		42.01		130.26		This sample does not include leaves from the May 30th hail storm
2011	18	1	118	J	36.26		22.15		0.00		47.71		39.75		0.00		NaN		58.41		106.12		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	A	16.47		0.00		0.00		47.21		32.29		0.00		NaN		16.47		63.68		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	B	14.85		0.00		0.00		36.40		24.29		0.00		NaN		14.85		51.25		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	C	27.14		0.00		0.00		31.54		22.88		0.00		NaN		27.14		58.68		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	D	31.55		0.00		0.00		18.57		15.44		0.00		NaN		31.55		50.12		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	E	61.42		3.72		0.00		10.45		26.38		0.00		NaN		65.14		75.59		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	F	33.72		0.00		0.00		28.15		20.75		0.00		NaN		33.72		61.87		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	G	19.67		2.58		0.00		31.06		8.80		0.00		NaN		22.25		53.31		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	H	20.12		1.13		0.00		38.57		17.80		0.00		NaN		21.25		59.82		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	I	16.85		0.00		0.00		31.92		32.38		0.00		NaN		16.85		48.77		This sample does not include leaves from the May 30th hail storm
2011	18	1	218	J	14.03		0.00		0.00		35.22		54.76		0.00		NaN		14.03		49.25		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	A	16.31		0.00		5.08		35.16		17.67		0.00		NaN		21.39		56.55		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	B	23.44		0.00		5.51		33.05		16.41		0.00		NaN		28.95		62.00		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	C	17.86		0.00		5.25		49.74		22.40		0.00		NaN		23.11		72.85		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	D	17.62		0.00		7.46		81.20		53.03		0.00		NaN		25.08		106.28		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	E	26.30		0.00		7.98		81.44		80.48		0.00		NaN		34.28		115.72		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	F	14.43		0.00		6.11		67.33		63.50		0.00		NaN		20.54		87.87		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	G	20.45		0.00		6.93		36.61		19.87		0.00		NaN		27.38		63.99		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	H	12.25		0.00		2.17		35.46		18.17		0.00		NaN		14.42		49.88		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	I	13.53		0.00		3.18		53.14		52.58		0.00		NaN		16.71		69.85		This sample does not include leaves from the May 30th hail storm
2011	18	1	318	J	13.72		0.00		2.54		40.80		36.05		0.00		NaN		16.26		57.06		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	A	8.08		0.00		5.98		62.16		16.25		0.00		NaN		14.06		76.22		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	B	5.21		0.00		7.50		44.77		55.55		0.00		NaN		12.71		57.48		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	C	8.46		0.00		2.76		51.96		16.48		0.00		NaN		11.22		63.18		red spray paint on some leaves, included in wt., excluded from grinding
2011	18	1	427	D	9.71		0.00		1.72		38.73		48.02		0.00		NaN		11.43		50.16		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	E	5.65		0.00		3.13		32.12		31.99		0.00		NaN		8.78		40.90		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	F	30.81		0.00		2.52		9.49		55.68		0.00		NaN		33.33		42.82		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	G	13.56		0.00		3.16		53.32		33.95		0.00		NaN		16.72		70.04		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	H	20.68		0.00		4.26		31.02		43.13		0.00		NaN		24.94		55.96		red spray paint on some leaves, included in wt., excluded from grinding
2011	18	1	427	I	9.79		0.00		0.78		41.97		26.57		0.00		NaN		10.57		52.54		This sample does not include leaves from the May 30th hail storm
2011	18	1	427	J	7.61		0.00		11.07		73.05		37.72		363.18		NaN		18.68		91.73		This sample does not include leaves from the May 30th hail storm
2011	18	1	527	A	33.23		0.00		0.00		28.22		12.02		0.00		NaN		33.23		61.45		This sample does not include leaves from the May 30th hail storm
2011	18	1	527	B	30.64		0.00		0.00		32.48		31.47		0.00		NaN		30.64		63.12		This sample does not include leaves from the May 30th hail storm
2011	18	1	527	C	24.59		0.00		0.00		27.48		26.14		0.00		NaN		24.59		52.07		This sample does not include leaves from the May 30th hail storm
2011	18	1	527	D	15.12		0.00		0.00		34.37		20.76		0.00		NaN		15.12		49.49		This sample does not include leaves from the May 30th hail storm
